,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13476,39210756.0,Oceanário apartment,300883992,Gregary,Unknown,Jacarepaguá,-22.97503,-43.33542,Shared room,64,8,0,No_reviews,0.0,1,90,0,Unknown
13541,39022159.0,"03-Sua casa pertinho da praia , Zona Sul.",290541170,Caca,Unknown,Santa Teresa,-22.92181,-43.18151,Shared room,190,1,2,24/02/2020,0.06,7,87,0,Unknown
13640,39105544.0,Uma Casa Gentil para Pessoas Gentis.,180904948,Daniela,Unknown,Jacarepaguá,-22.92644,-43.43036,Shared room,400,2,0,No_reviews,0.0,1,90,0,Unknown
13652,39476866.0,copa cabana,175804960,Atala,Unknown,Anil,-22.96334,-43.33598,Shared room,99,15,0,No_reviews,0.0,1,363,0,Unknown
13687,39137681.0,Alugo Quarto no Reserva da praia,300199107,Everton,Unknown,Vargem Pequena,-22.98467,-43.46372,Shared room,273,1,0,No_reviews,0.0,1,178,0,Unknown
13719,39196220.0,Apartamento - Copacabana,300754988,Thomas,Unknown,Copacabana,-22.96624,-43.18117,Shared room,1549,1,0,No_reviews,0.0,1,83,0,Unknown
13738,39795767.0,Pousada Maanaim,213230578,Alexandre,Unknown,Engenho Novo,-22.90566,-43.26975,Shared room,51,2,0,No_reviews,0.0,8,365,0,Unknown
13805,39792467.0,Cama em Dorm Misto com 6 Camas em linda Villa,94483869,Equipe Do Villa,Unknown,Laranjeiras,-22.93168,-43.18111,Shared room,87,1,4,02/03/2022,0.13,2,318,1,Unknown
13811,39795504.0,Pousada Maanaim,213230578,Alexandre,Unknown,Engenho Novo,-22.90599,-43.26764,Shared room,51,2,0,No_reviews,0.0,8,179,0,Unknown
13925,39943886.0,"#3 Bienal,Junesse Arena,Projac, Rock in Rio",162366245,Karol,Unknown,Jacarepaguá,-22.97433,-43.4103,Shared room,186,1,1,10/11/2019,0.03,4,358,0,Unknown
13984,40179123.0,"#1 Bienal,Junesse Arena, Praias Rock In Rio.",162366245,Karol,Unknown,Jacarepaguá,-22.97415,-43.4124,Shared room,186,1,1,01/01/2020,0.03,4,96,0,Unknown
14042,40222147.0,Apt fofo para moças que gostem de criança e gatos,95314550,Karla,Unknown,Andaraí,-22.92715,-43.25287,Shared room,71,1,1,05/01/2020,0.03,1,365,0,Unknown
14077,40255487.0,"Alugo quarto espaçoso, arejado, ótima localizaçao",310903662,Carla,Unknown,Santa Teresa,-22.91636,-43.18319,Shared room,150,2,2,23/04/2022,0.07,1,365,1,Unknown
14156,40697863.0,FERIAS no RIO 1 CAMA de SOLTEIRO NA SALA,127482352,Kristy,Unknown,Copacabana,-22.97304,-43.18998,Shared room,185,4,0,No_reviews,0.0,1,89,0,Unknown
14254,40605087.0,Lapa Casa Hostel - Rio de Janeiro - Carnaval 2022,271615742,Rita,Unknown,Santa Teresa,-22.91486,-43.18114,Shared room,68,4,1,21/01/2020,0.03,3,359,0,Unknown
14349,40637288.0,1 cama de casal no conjugado em Copa/Leme,165186588,Felipe,Unknown,Copacabana,-22.96438,-43.17526,Shared room,200,1,2,13/01/2020,0.07,1,12,0,Unknown
14399,40934027.0,Quartos mobiliados Rio de janeiro temporada/Mensal,112504243,Sonia,Unknown,Méier,-22.8952,-43.2798,Shared room,80,3,1,03/01/2020,0.03,8,359,0,Unknown
14480,41106808.0,"07- Sona Sul, praia, Lapa, perto de tudo, metrô.",290541170,Caca,Unknown,Santa Teresa,-22.92233,-43.1806,Shared room,190,1,0,No_reviews,0.0,7,87,0,Unknown
14500,41240300.0,Solar Pedra da Gávea - compartilhado,323755809,Isabela,Unknown,Barra da Tijuca,-23.00344,-43.29646,Shared room,120,1,0,No_reviews,0.0,3,88,0,Unknown
14519,41247187.0,"Hana hostel, Albergue e República 3",323842917,HAna Hostel Albergues E,Unknown,Rocinha,-22.99052,-43.2521,Shared room,51,1,0,No_reviews,0.0,5,365,0,Unknown
14527,41257849.0,Solar Pedra da Gávea,323755809,Isabela,Unknown,Barra da Tijuca,-23.00325,-43.2967,Shared room,120,1,0,No_reviews,0.0,3,179,0,Unknown
14585,41130976.0,"8- Zona Sul, do ladinho da Lapa! Metrô. MASCULINO",290541170,Caca,Unknown,Glória,-22.91966,-43.17826,Shared room,190,1,0,No_reviews,0.0,7,90,0,Unknown
14588,41131685.0,"09- Lapa e zona Sul, praia e metrô MASCULINO",290541170,Caca,Unknown,Santa Teresa,-22.92199,-43.18227,Shared room,190,1,0,No_reviews,0.0,7,89,0,Unknown
14592,41140476.0,"10- Glória na rua do metrô, praia, Lapa! MASCULINO",290541170,Caca,Unknown,Catete,-22.92373,-43.18115,Shared room,190,1,0,No_reviews,0.0,7,89,0,Unknown
14601,41323165.0,Quarto para aluguel ou temporadas,324706603,Marcello,Unknown,Rio Comprido,-22.92685,-43.20932,Shared room,800,1,0,No_reviews,0.0,1,180,0,Unknown
14604,41054895.0,Quarto  Compartilhado temporada Rio de janeiro,112504243,Sonia,Unknown,Méier,-22.89735,-43.27974,Shared room,72,3,0,No_reviews,0.0,8,365,0,Unknown
14636,41060792.0,"Espaço maravilhoso! Pássaros, mar e natureza.",73060571,Katia,Unknown,Copacabana,-22.96455,-43.18174,Shared room,300,1,0,No_reviews,0.0,1,90,0,Unknown
14670,41174118.0,Sweet Place 3,187408793,Vitor,Unknown,Laranjeiras,-22.93426,-43.18848,Shared room,95,1,0,No_reviews,0.0,1,90,0,Unknown
14677,41189275.0,"SOFÁ-CAMA, EM SALA DE VISITA/ JANTAR.",316921706,Paulo,Unknown,Flamengo,-22.92645,-43.17487,Shared room,63,1,6,06/06/2022,0.2,7,156,4,Unknown
14762,41532220.0,Casa da Andressa,303489661,Geovana Vithoria,Unknown,Anchieta,-22.81656,-43.38878,Shared room,800,3,0,No_reviews,0.0,2,90,0,Unknown
14800,41556806.0,"Casa 422 com conforto, segurança e tranquilidade",327377210,Myriam,Unknown,Guaratiba,-22.97889,-43.58245,Shared room,159,1,0,No_reviews,0.0,1,365,0,Unknown
14826,41743721.0,Alugo vagas na República somente para moças.,105458113,Rosangela,Unknown,Botafogo,-22.95589,-43.18147,Shared room,150,15,0,No_reviews,0.0,2,83,0,Unknown
14827,41744313.0,Comfortable Living room for 2 /easy access,291849270,Livia,Unknown,Laranjeiras,-22.93657,-43.18434,Shared room,56,2,4,13/03/2020,0.14,3,3,0,Unknown
14921,41984049.0,Venha para o aconchego de Vila isabel,331433996,Marcia,Unknown,Andaraí,-22.91979,-43.25078,Shared room,120,3,0,No_reviews,0.0,1,365,0,Unknown
14947,41898382.0,quartos populares pode cozinhar  ambiente familiar,331317764,Paul,Unknown,Coelho Neto,-22.82547,-43.35006,Shared room,56,5,0,No_reviews,0.0,1,365,0,Unknown
14965,41775087.0,Residência familiar. Só para mulheres. No smoking.,289962026,Luciana,Unknown,Botafogo,-22.95476,-43.17944,Shared room,86,1,3,02/03/2022,0.11,2,360,2,Unknown
14987,41776015.0,Casa na ilha do Governador. Quarto compartilhado.,330049732,Maristela,Unknown,Portuguesa,-22.80351,-43.20926,Shared room,119,1,1,26/01/2020,0.03,2,365,0,Unknown
14988,41776365.0,Quarto compartilhado próximo ao Aeroporto Galeão,330049732,Maristela,Unknown,Portuguesa,-22.8016,-43.21072,Shared room,109,1,0,No_reviews,0.0,2,365,0,Unknown
15027,41927796.0,Quarto amplo copacabana,37427403,Arthur,Unknown,Copacabana,-22.98078,-43.1956,Shared room,100,3,2,02/01/2022,0.07,3,365,1,Unknown
15081,42045157.0,Carnaval no Rio direto da Praia da  B. da Tijuca,52096712,Da Cunha,Unknown,Barra da Tijuca,-23.01121,-43.34037,Shared room,428,4,0,No_reviews,0.0,1,179,0,Unknown
15088,41975646.0,11- Zona Sul do lado da Lapa e praias.,290541170,Caca,Unknown,Glória,-22.92203,-43.17996,Shared room,190,1,0,No_reviews,0.0,7,365,0,Unknown
15121,42066640.0,Hostel Vista do Mar 401/02,220255859,Nevinha,Unknown,Vidigal,-22.99629,-43.23879,Shared room,80,2,0,No_reviews,0.0,11,364,0,Unknown
15128,42069921.0,Hostel Vista do Mar 401/04,220255859,Nevinha,Unknown,Vidigal,-22.99544,-43.23836,Shared room,80,2,0,No_reviews,0.0,11,89,0,Unknown
15132,42071428.0,Hostel Vista do Mar 401/03,220255859,Nevinha,Unknown,Vidigal,-22.99738,-43.23906,Shared room,80,2,0,No_reviews,0.0,11,89,0,Unknown
15145,42086907.0,Hostel Vista do Mar/ cama 2/12 camas,220255859,Nevinha,Unknown,Vidigal,-22.99598,-43.23711,Shared room,80,2,1,23/02/2020,0.04,11,89,0,Unknown
15161,42138331.0,Pousada Maanaim,213230578,Alexandre,Unknown,Engenho Novo,-22.90562,-43.26967,Shared room,51,2,2,01/01/2022,0.07,8,365,1,Unknown
15171,42254601.0,Cobertura dos 6: Quarto Lucca,218282439,Giulia,Unknown,Tijuca,-22.9252,-43.24264,Shared room,400,3,2,02/01/2022,0.07,3,173,1,Unknown
15178,42089605.0,Hostel Vista do Mar/cama 3-quarto 10 camas,220255859,Nevinha,Unknown,Vidigal,-22.99613,-43.23904,Shared room,80,2,0,No_reviews,0.0,11,364,0,Unknown
15179,42089963.0,Hostel Vista para o Mar/cama 4/10 camas,220255859,Nevinha,Unknown,Vidigal,-22.99622,-43.2375,Shared room,80,2,0,No_reviews,0.0,11,87,0,Unknown
15188,42260878.0,"UMA CAMA DE SOLTEIRO, EM QUARTO COMPARTILHADO,C-1.",316921706,Paulo,Unknown,Flamengo,-22.92647,-43.17558,Shared room,73,1,0,No_reviews,0.0,7,8,0,Unknown
15189,42261073.0,"UMA CAMA DE SOLTEIRO, EM QUARTO COMPARTILHADO,C-2.",316921706,Paulo,Unknown,Flamengo,-22.92621,-43.17545,Shared room,73,1,0,No_reviews,0.0,7,28,0,Unknown
15240,42278331.0,Apartamento conjugado para o carnaval,114225629,Denair Da,Unknown,Copacabana,-22.96528,-43.17662,Shared room,500,4,0,No_reviews,0.0,2,179,0,Unknown
15365,42365777.0,Suite em Mar do Atlântico para  Casal,336998802,Sea,Unknown,Santa Teresa,-22.92173,-43.18556,Shared room,180,2,0,No_reviews,0.0,1,16,0,Unknown
15367,42373676.0,Copa Alegria,49480472,Hilma,Unknown,Copacabana,-22.97985,-43.19149,Shared room,90,1,1,26/02/2020,0.04,2,361,0,Unknown
15369,42325710.0,Cobertura dos 6: Quarto Escritório,218282439,Giulia,Unknown,Tijuca,-22.92635,-43.24167,Shared room,300,3,1,26/02/2020,0.04,3,180,0,Unknown
15422,42620149.0,2 hóspedes quarto 1 cama queen  1 banheiro aluguel,70590836,Luzineide,Unknown,Copacabana,-22.97029,-43.18585,Shared room,413,2,0,No_reviews,0.0,1,90,0,Unknown
15457,42410302.0,Sofá na sala,333857358,Rafaele,Unknown,Rio Comprido,-22.92629,-43.20731,Shared room,55,1,0,No_reviews,0.0,5,365,0,Unknown
15467,42657204.0,Quartos na taquara,82632814,Mauro,Unknown,Taquara,-22.9284,-43.38909,Shared room,50,1,0,No_reviews,0.0,1,86,0,Unknown
15542,43177773.0,Selina Lapa Rio de Janeiro - Bed in Large Dorm,297450975,Selina,Unknown,Centro,-22.91333,-43.17925,Shared room,111,1,59,22/05/2022,2.71,8,250,51,Unknown
15580,42525016.0,Quarto temporada na Taquara Jacarepaguá,338717164,Pamy,Unknown,Taquara,-22.91838,-43.36556,Shared room,170,1,0,No_reviews,0.0,1,360,0,Unknown
15625,42790281.0,Hostel,340807276,Wagner,Unknown,Jacarepaguá,-22.9388,-43.38502,Shared room,85,7,0,No_reviews,0.0,1,364,0,Unknown
15661,43452100.0,cosiness of adventure,226756938,Andre,Unknown,Itanhangá,-22.98849,-43.29768,Shared room,85,1,0,No_reviews,0.0,1,365,0,Unknown
15780,44034082.0,Casa Miranda,352932979,Jacqueline,Unknown,Botafogo,-22.95887,-43.18153,Shared room,60,1,0,No_reviews,0.0,1,365,0,Unknown
15837,44119856.0,Suite top 10,354435100,Genilza,Unknown,Camorim,-22.97516,-43.41495,Shared room,81,30,0,No_reviews,0.0,1,179,0,Unknown
15845,44124293.0,Excelente Apto na Glória. Custo benefício,210838104,Luiz Felipe,Unknown,Glória,-22.91561,-43.17547,Shared room,150,30,0,No_reviews,0.0,1,89,0,Unknown
15887,44389346.0,"Casa  Apartamento segundo andar.
temporada.",14536991,Heloisa,Unknown,Recreio dos Bandeirantes,-23.02082,-43.52201,Shared room,800,1,1,30/07/2020,0.04,2,365,0,Unknown
15892,44716230.0,Kitnet confortável,362070392,Heloa,Unknown,Jacarepaguá,-22.97199,-43.33182,Shared room,55,1,0,No_reviews,0.0,1,365,0,Unknown
15906,44401511.0,Hostel Maresias do Leme - Quarto com 10 camas,358323282,Rafael,Unknown,Leme,-22.9604,-43.16893,Shared room,50,1,15,03/06/2022,1.79,7,182,15,Unknown
15912,44225491.0,Quarto triplo sem banheiro 1 quadra praia Ipanema,137109572,Mango Tree Ipanema,Unknown,Ipanema,-22.98625,-43.20263,Shared room,305,1,0,No_reviews,0.0,10,246,0,Unknown
15913,44226409.0,Quarto triplo com banheiro 1 quadra praia Ipanema,137109572,Mango Tree Ipanema,Unknown,Ipanema,-22.98641,-43.20167,Shared room,352,1,0,No_reviews,0.0,10,362,0,Unknown
15923,44405233.0,Vaga feminina em república em frente a UERJ,241704678,Igor,Unknown,Vila Isabel,-22.91382,-43.23569,Shared room,50,1,0,No_reviews,0.0,2,365,0,Unknown
15937,44447598.0,Hostel Maresias do Leme - Quarto com 8 camas,358323282,Rafael,Unknown,Leme,-22.95876,-43.16909,Shared room,51,1,2,11/05/2022,0.66,7,225,2,Unknown
15938,44448139.0,Hostel Maresias do Leme - Quarto com 6 camas,358323282,Rafael,Unknown,Leme,-22.95907,-43.16977,Shared room,74,1,2,16/01/2022,0.31,7,225,2,Unknown
15939,44448270.0,Hostel Maresias do Leme - Quarto com 6 camas,358323282,Rafael,Unknown,Leme,-22.95887,-43.17119,Shared room,62,1,1,04/04/2022,0.38,7,216,1,Unknown
15940,44448404.0,Hostel Maresias do Leme - Quarto com 4 camas,358323282,Rafael,Unknown,Leme,-22.96102,-43.16944,Shared room,61,1,1,01/11/2021,0.13,7,222,1,Unknown
15941,44448716.0,Hostel Maresias do Leme - Quarto duplo,358323282,Rafael,Unknown,Leme,-22.96102,-43.16962,Shared room,132,1,3,09/06/2022,0.17,7,211,2,Unknown
15942,44448815.0,Hostel Maresias do Leme - Quarto duplo varanda/mar,358323282,Rafael,Unknown,Leme,-22.9608,-43.17052,Shared room,149,1,0,No_reviews,0.0,7,216,0,Unknown
16084,44694409.0,Simples e amigável,361930995,Rogério,Unknown,Praça Seca,-22.90279,-43.34517,Shared room,53,1,1,11/12/2021,0.16,1,175,1,Unknown
16197,45767954.0,Cantinho aconchegante Melhor custo/benefício,354485065,Beatriz,Unknown,Copacabana,-22.973,-43.19124,Shared room,90,1,11,24/04/2022,0.53,10,361,4,Unknown
16306,45831128.0,Aconchego do Rio - Melhor Localização,354485065,Beatriz,Unknown,Copacabana,-22.97195,-43.18928,Shared room,50,1,4,17/04/2022,0.24,10,180,3,Unknown
16327,45549494.0,3m Metrô/ 15m Centro (SDU) / 30m Copacabana.,363367758,Valéria,Unknown,Tijuca,-22.92591,-43.23133,Shared room,516,3,0,No_reviews,0.0,1,364,0,Unknown
16379,45876095.0,Discovery Hostel,371915689,Discovery Hostel,Unknown,Glória,-22.92072,-43.1788,Shared room,57,1,9,29/05/2022,0.62,1,256,8,Unknown
16711,46538150.0,Cantinho Aconchegante,354485065,Beatriz,Unknown,Copacabana,-22.9716,-43.18945,Shared room,65,1,6,15/11/2021,0.32,10,363,1,Unknown
16860,46939242.0,Cama em Dormitório misto para 15,302960741,Solar,Unknown,Copacabana,-22.9792,-43.1911,Shared room,61,1,1,25/02/2022,0.26,7,180,1,Unknown
16861,46939354.0,Cama em dormitório misto para 15 com varanda,302960741,Solar,Unknown,Copacabana,-22.9792,-43.1911,Shared room,61,1,0,No_reviews,0.0,7,0,0,Unknown
16866,46810756.0,Toki House - Shared House in Santa Teresa,11994246,Saulo,Unknown,Santa Teresa,-22.92319,-43.18436,Shared room,300,7,0,No_reviews,0.0,1,358,0,Unknown
16888,46945840.0,Hostel/ Hotel Melhor Ponto Central Do Rio Capital,379395058,Lucas,Unknown,Rio Comprido,-22.92524,-43.21034,Shared room,199,1,0,No_reviews,0.0,1,365,0,Unknown
16907,46828512.0,"Quarto - 2 Quadras da Praia de Copacabana, Posto 2",173993507,Marcia,Unknown,Copacabana,-22.96301,-43.17938,Shared room,100,1,1,01/03/2022,0.27,1,358,1,Unknown
17007,47008521.0,Cantinho em Copacabana City Maravilhosa,35330107,Evelyn,Unknown,Copacabana,-22.964022,-43.178268,Shared room,75,1,3,17/04/2022,0.17,2,365,2,Unknown
17025,46880547.0,NAO ESTA MAIS DISPONÍVEL,100920784,Leandro,Unknown,Centro,-22.90975,-43.19437,Shared room,510,3,0,No_reviews,0.0,1,87,0,Unknown
17034,46891921.0,Cama em quarto compartilhado misto para 10,302960741,Solar,Unknown,Copacabana,-22.9792,-43.1911,Shared room,66,1,3,08/04/2022,0.47,7,179,3,Unknown
17035,46893407.0,Cama em dormitório misto para 8,302960741,Solar,Unknown,Copacabana,-22.9792,-43.1911,Shared room,71,1,0,No_reviews,0.0,7,181,0,Unknown
17136,47219896.0,AUGUSTUS DE COPACABANA (Posto 6),266703679,Maximilian,Unknown,Copacabana,-22.98571,-43.19035,Shared room,692,3,32,30/10/2021,1.81,1,81,13,Unknown
17405,47886352.0,Espaço limpo e aconchegante para descanso/home off,234131813,Susi,Unknown,Campo Grande,-22.8682,-43.55048,Shared room,124,1,0,No_reviews,0.0,1,87,0,Unknown
17507,47920909.0,Cama Dorm Misto de 6 com Ar no Melhor de Ipanema,37776540,Mariana,Unknown,Ipanema,-22.98405,-43.20936,Shared room,76,1,17,02/05/2022,1.01,6,178,14,Unknown
17508,47921032.0,Cama Dorm Feminino com Ar  no Melhor de Ipanema,37776540,Mariana,Unknown,Ipanema,-22.98282,-43.20968,Shared room,86,1,2,18/03/2022,0.12,6,175,1,Unknown
17590,48027290.0,HANA HOSTEL ALBERGUES E E REPÚBLICA 1,323842917,HAna Hostel Albergues E,Unknown,Rocinha,-22.9912,-43.25195,Shared room,51,1,0,No_reviews,0.0,5,179,0,Unknown
17632,47814931.0,Cama Dorm Misto de 9 com Ar no Melhor de Ipanema,37776540,Mariana,Unknown,Ipanema,-22.98424,-43.20792,Shared room,71,1,6,06/06/2022,0.47,6,178,5,Unknown
17641,47817186.0,HANA HOSTEL ALBERGUES E REPUBLICA 2,323842917,HAna Hostel Albergues E,Unknown,Rocinha,-22.99194,-43.24964,Shared room,80,1,0,No_reviews,0.0,5,365,0,Unknown
17647,47822335.0,Quarto compartilhado de luxo colado à praia,385451930,Claudia,Unknown,Copacabana,-22.96296,-43.17597,Shared room,250,3,0,No_reviews,0.0,1,365,0,Unknown
17655,48128984.0,Aconchego de Copacabana,354485065,Beatriz,Unknown,Copacabana,-22.97367,-43.18975,Shared room,50,1,7,18/05/2022,0.43,10,365,6,Unknown
17669,48282753.0,Cama em quarto compartilhado com vista pro mar,55289246,Larry,Unknown,Vidigal,-22.99498,-43.2372,Shared room,66,4,0,No_reviews,0.0,3,281,0,Unknown
17806,48693338.0,Casinha Tropical - Cama em Quarto Compartilhado,41846354,Reynaldo,Unknown,Tijuca,-22.92464,-43.21961,Shared room,55,1,13,07/05/2022,0.85,7,125,12,Unknown
17822,48406726.0,HANA HOSTEL ALBERGUES E REPÚBLICA 4,323842917,HAna Hostel Albergues E,Unknown,Rocinha,-22.99072,-43.25056,Shared room,56,1,0,No_reviews,0.0,5,365,0,Unknown
17841,48230601.0,Quarto 1  em Casa de Época - Ipanema,136443767,Claudia Regina,Unknown,Ipanema,-22.9796,-43.20139,Shared room,120,3,7,02/05/2022,0.83,4,273,7,Unknown
18005,49075073.0,"Conjugado maravilhoso, bem arejado e confortável!",295120500,Marcos Igor,Unknown,Santa Teresa,-22.91514,-43.18319,Shared room,100,1,0,No_reviews,0.0,1,365,0,Unknown
18032,48870845.0,Quarto no Leblon ao lado da Praia e comércios,348941041,Miguel,Unknown,Leblon,-22.98824,-43.23281,Shared room,100,1,1,10/09/2021,0.11,1,365,1,Unknown
18105,49531912.0,Desfrute da Cidade Maravilhosa !!!!,3021886,Vane,Unknown,Santa Teresa,-22.91614,-43.18752,Shared room,57,1,8,05/06/2022,0.78,1,359,8,Unknown
18302,50007917.0,VER O OUTRO ANÚNCIO,65062325,Celso,Unknown,Jacarepaguá,-22.97282,-43.3581,Shared room,361,3,0,No_reviews,0.0,2,89,0,Unknown
18311,50013408.0,"Pachamama, a presença da natureza, conheça Paqueta",407155324,Patricia,Unknown,Paquetá,-22.75358,-43.10527,Shared room,450,1,1,18/07/2021,0.09,1,365,1,Unknown
18534,51086309.0,sitio no Rio de Janeiro,413190335,Sitio,Unknown,Santa Cruz,-22.94209,-43.64782,Shared room,5000,1,0,No_reviews,0.0,1,365,0,Unknown
18799,51320369.0,Compartilhado misto - 4 camas,413919968,More,Unknown,Itanhangá,-22.98855,-43.30146,Shared room,1212,1,0,No_reviews,0.0,6,0,0,Unknown
18990,52109218.0,Compartilhado Misto - 6 camas,413919968,More,Unknown,Itanhangá,-22.98726,-43.30165,Shared room,85,1,0,No_reviews,0.0,6,182,0,Unknown
18991,52109468.0,Compartilhado Misto - 8 camas,413919968,More,Unknown,Itanhangá,-22.98916,-43.30069,Shared room,82,1,0,No_reviews,0.0,6,184,0,Unknown
18992,52109565.0,Compartilhado Feminino - 6 camas,413919968,More,Unknown,Itanhangá,-22.98881,-43.29934,Shared room,85,1,0,No_reviews,0.0,6,184,0,Unknown
19018,51747591.0,"Alugo vaga em quarto compartilhado, para rapazes em apartamento familiar em Ipanema.  
Condomínio ao lado do Metrô General Osório, 5 min Caminhando até a praia de Ipanema e 10 min da Lagoa.
Necessário referências familiar. 
Patricia 21 993952220",336517609,Patricia,Unknown,Ipanema,-22.98424,-43.19854,Shared room,150,1,0,No_reviews,0.0,1,365,0,Unknown
19073,51956549.0,Quarto c/ar-cond. e wifi à 5 minutos a pé da praia,60258511,Filipe,Unknown,Santa Cruz,-22.91612,-43.66028,Shared room,85,2,0,No_reviews,0.0,1,73,0,Unknown
19270,52406084.0,Quarto com vista para o mar,316589516,Anna Luiza,Unknown,Vidigal,-22.99669,-43.23983,Shared room,99,1,6,24/04/2022,0.71,4,333,6,Unknown
19271,52406238.0,Quarto com vista para o mar,316589516,Anna Luiza,Unknown,Vidigal,-22.99776,-43.24046,Shared room,99,1,2,01/01/2022,0.27,4,354,2,Unknown
19399,52600813.0,"#2Bienal,Junesse Arena, Rock in rio Praias",162366245,Karol,Unknown,Jacarepaguá,-22.97405,-43.41257,Shared room,186,1,0,No_reviews,0.0,4,361,0,Unknown
19401,52600972.0,"#4 Bienal, Junesse Arena, Rock in rio Praias",162366245,Karol,Unknown,Jacarepaguá,-22.97432,-43.41252,Shared room,200,1,0,No_reviews,0.0,4,365,0,Unknown
19433,52589923.0,"SOFÁ CAMA, SALA DE VISITA, FLAMENGO, RJ.",316921706,Paulo,Unknown,Flamengo,-22.92813,-43.17516,Shared room,73,1,0,No_reviews,0.0,7,78,0,Unknown
19451,52714478.0,"Microcasa em Bento Ribeiro (2 noites, no máximo).",426738346,Rodrigo,Unknown,Bento Ribeiro,-22.86477,-43.3625,Shared room,60,1,0,No_reviews,0.0,1,365,0,Unknown
19668,52881810.0,Apartamento mobiliado para o Carnaval no Flamengo,428140227,Christiane,Unknown,Laranjeiras,-22.9354,-43.17914,Shared room,300,5,0,No_reviews,0.0,1,0,0,Unknown
19728,52910622.0,Suite completa com geladeira -9,5742087,Bet,Unknown,Tijuca,-22.92773,-43.22573,Shared room,172,2,1,28/01/2022,0.21,4,365,1,Unknown
19771,52928443.0,"COPA POSTO 5
PERTO DE IPANEMA & LAGOA.
RUA NOBRE!",15310618,Fabio,Unknown,Copacabana,-22.9783,-43.189484,Shared room,179,4,3,07/03/2022,0.53,1,365,3,Unknown
19876,53032279.0,Cama king na sala de TV em cobertura de ipanema,10962864,Alexandre,Unknown,Ipanema,-22.98609,-43.20426,Shared room,344,2,1,08/11/2021,0.13,6,84,1,Unknown
19921,53191112.0,Casa dos Artistas,264700605,Ton,Unknown,Centro,-22.91267,-43.18483,Shared room,147,2,2,12/06/2022,0.92,1,360,2,Unknown
19935,53200915.0,Quartos para hospedagem,59441980,Marisa Oliveira /,Unknown,Vargem Grande,-22.97589,-43.48899,Shared room,95,8,0,No_reviews,0.0,2,363,0,Unknown
20521,53680716.0,Casa com terraço e churrasqueira na Lapa,115075111,Ellysabeth,Unknown,Santa Teresa,-22.91441,-43.18086,Shared room,64,1,5,02/06/2022,0.88,6,352,5,Unknown
20636,53645955.0,"Vagas para o Ano Novo, disponíveis, COPACABANA!",434423138,Tatiana,Unknown,Copacabana,-22.96586,-43.18865,Shared room,500,3,0,No_reviews,0.0,1,365,0,Unknown
20749,53667192.0,Casa Agradável em Inhoaíba,425645010,Geniel,Unknown,Inhoaíba,-22.91051,-43.58987,Shared room,80,1,1,12/12/2021,0.16,2,363,1,Unknown
20991,53832553.0,Venha conhecer esse lugar tão ESPECIAL no RJ,213230578,Alexandre,Unknown,Engenho Novo,-22.90466,-43.26742,Shared room,64,1,0,No_reviews,0.0,8,365,0,Unknown
21001,53872906.0,Pousada Maanaim venha conhecer,213230578,Alexandre,Unknown,Engenho Novo,-22.9065,-43.26841,Shared room,51,1,0,No_reviews,0.0,8,365,0,Unknown
21120,53907310.0,Apto aconchegante a 3 min da praia ⛱️🎉,128036255,David,Unknown,Copacabana,-22.96324,-43.17433,Shared room,200,1,1,01/01/2022,0.17,1,180,1,Unknown
21139,53798110.0,"pousada maanaim
bem localizada,6 anos c/vc SEMPRE",213230578,Alexandre,Unknown,Engenho Novo,-22.90609,-43.26969,Shared room,51,1,2,10/04/2022,0.35,8,363,2,Unknown
21187,53962292.0,Casarão de 3 andares e Varanda Terraço,115075111,Ellysabeth,Unknown,Santa Teresa,-22.91557,-43.18288,Shared room,62,1,9,23/04/2022,1.55,6,358,9,Unknown
21199,53920692.0,Hospedagem de passagem,378103522,Ana Carolina,Unknown,Bonsucesso,-22.86565,-43.24799,Shared room,60,1,1,13/03/2022,0.3,1,179,1,Unknown
21289,53981291.0,"apartamento quarto  compartilhando, com serv.",176927956,Sidinei Soares,Unknown,Coelho Neto,-22.82773,-43.3531,Shared room,70,1,0,No_reviews,0.0,1,364,0,Unknown
21357,53940794.0,Quarto agradável em Copacabana,37427403,Arthur,Unknown,Copacabana,-22.98211,-43.19482,Shared room,100,3,1,03/01/2022,0.18,3,365,1,Unknown
21415,54081803.0,Quarto arejado em Copacabana,37427403,Arthur,Unknown,Copacabana,-22.98081,-43.19478,Shared room,100,1,0,No_reviews,0.0,3,365,0,Unknown
21420,54082751.0,Repouso do corcovado Hostel,155118499,Phellipe,Unknown,Santa Teresa,-22.94545,-43.20522,Shared room,90,1,0,No_reviews,0.0,9,365,0,Unknown
21421,54082799.0,Repouso do corcovado Hostel,155118499,Phellipe,Unknown,Cosme Velho,-22.94455,-43.20517,Shared room,90,1,0,No_reviews,0.0,9,365,0,Unknown
21422,54082838.0,Repouso do corcovado Hostel,155118499,Phellipe,Unknown,Cosme Velho,-22.94378,-43.20546,Shared room,90,1,0,No_reviews,0.0,9,365,0,Unknown
21424,54082911.0,Repouso do corcovado Hostel,155118499,Phellipe,Unknown,Cosme Velho,-22.94521,-43.20679,Shared room,90,1,0,No_reviews,0.0,9,365,0,Unknown
