,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4819,11238335.0,Quarto amplo próximo ao Arpoador,58596666,Lucia,Unknown,Ipanema,-22.98717,-43.19313,Private room,250,3,3,02/01/2022,0.04,3,360,1,Unknown
4820,11376479.0,Um lugar no sol nesse mundo,59609917,Alice,Unknown,Centro,-22.90629,-43.17195,Private room,300,3,0,No_reviews,0.0,1,0,0,Unknown
4822,11241758.0,Comodo Rio de Janeiro,58626790,Diogo,Unknown,Taquara,-22.93319,-43.36729,Private room,200,1,9,30/01/2022,0.13,1,359,2,Unknown
4823,11241775.0,SUITE COM HIDRO MASSAGEM E OFURÔ,54591272,Leo Lutron,Unknown,Rio Comprido,-22.93656,-43.20709,Private room,800,1,0,No_reviews,0.0,1,365,0,Unknown
4825,11617744.0,Large room queen size bed,61518098,Angela Assiria,Unknown,Copacabana,-22.96981,-43.18873,Private room,260,3,4,01/01/2020,0.06,1,362,0,Unknown
4833,11624345.0,Quarto de solteiro ao lado da praia de Copacabana,9186683,Isadora,Unknown,Copacabana,-22.96542,-43.17791,Private room,90,28,47,30/04/2022,0.62,2,0,14,Unknown
4836,11624972.0,Leme-Copacabana,61576287,Anne,Unknown,Copacabana,-22.961,-43.17344,Private room,1086,4,5,02/01/2017,0.07,2,363,0,Unknown
4843,11637412.0,Casa da Rose-,12229492,Rose,Unknown,Copacabana,-22.96651,-43.19264,Private room,54,4,26,05/04/2020,0.37,4,181,0,Unknown
4847,11391376.0,JACAREPAGUA 15 min Vila Militar,513685,Carlos,Unknown,Praça Seca,-22.90014,-43.34701,Private room,74,1,4,05/10/2021,0.1,4,179,1,Unknown
4848,11393731.0,Río 2016 - Rental,59777832,Ricardo,Unknown,Recreio dos Bandeirantes,-23.0187,-43.47126,Private room,284,7,0,No_reviews,0.0,1,83,0,Unknown
4852,11267020.0,COPACABANA PRINCESINHA DO MAR,2992494,José Carlos,Unknown,Copacabana,-22.98027,-43.19407,Private room,1037,5,1,17/08/2016,0.01,2,313,0,Unknown
4858,11269724.0,Quarto aconchegante Copacabana próximo praia.,58839922,Andrea,Unknown,Copacabana,-22.96234,-43.17408,Private room,106,5,8,02/01/2022,0.11,2,228,1,Unknown
4860,11272234.0,Last min booking sharesuite privatebath upto9guest,13635061,Adriana,Unknown,Copacabana,-22.97896,-43.19091,Private room,439,1,2,11/12/2019,0.05,11,269,0,Unknown
4869,11273708.0,NICE LOCANTION IN RIO,58866424,Igor,Unknown,Jardim Botânico,-22.96336,-43.21756,Private room,176,1,0,No_reviews,0.0,1,179,0,Unknown
4870,11274190.0,RIO DE JANEIRO-Olympic Games Period,58865309,Alexandre,Unknown,Recreio dos Bandeirantes,-23.02139,-43.48566,Private room,774,2,0,No_reviews,0.0,1,364,0,Unknown
4873,11278995.0,Vista Pão de Açúcar,33190926,Vicente,Unknown,Flamengo,-22.94157,-43.17277,Private room,99,5,10,13/04/2022,0.24,1,2,3,Unknown
4879,11279445.0,SUITE PARA AS OLIMPIADAS,58908709,Taise,Unknown,Freguesia (Jacarepaguá),-22.93263,-43.33264,Private room,500,1,0,No_reviews,0.0,1,365,0,Unknown
4880,11405750.0,Quarto na Praia,6154800,Pedro E Marisa,Unknown,Copacabana,-22.96943,-43.18451,Private room,220,2,76,23/05/2022,1.07,3,342,10,Unknown
4883,11671697.0,Botafogo (5min a pé do metrô)!,2007115,Phillipe,Unknown,Botafogo,-22.94356,-43.18338,Private room,190,1,0,No_reviews,0.0,2,361,0,Unknown
4900,11678612.0,Alugo quarto para as olimpíadas.,61241985,Glauderson,Unknown,Taquara,-22.91805,-43.3926,Private room,180,2,0,No_reviews,0.0,1,365,0,Unknown
4903,11412753.0,Luxury suite Copacabana Posto 5,12666420,Roberto,Unknown,Copacabana,-22.97443,-43.18824,Private room,272,3,0,No_reviews,0.0,4,54,0,Unknown
4907,11414672.0,room Alto Jardim Botânico,59932330,Peter,Unknown,Jardim Botânico,-22.96497,-43.229,Private room,80,2,33,30/04/2022,0.45,2,356,5,Unknown
4918,11418162.0,Luxury Suite II Copacabana Posto 5,12666420,Roberto,Unknown,Copacabana,-22.97623,-43.18671,Private room,272,3,1,27/03/2016,0.01,4,54,0,Unknown
4919,11419441.0,Excellent room for holidays,6876310,Eduardo,Unknown,Glória,-22.92245,-43.17623,Private room,85,1,14,03/03/2020,0.19,2,263,0,Unknown
4926,11429699.0,Copacabana - sua casa no Rio!,60046583,Regina Coeli,Unknown,Copacabana,-22.96777,-43.17968,Private room,345,2,11,01/03/2022,0.15,1,232,2,Unknown
4930,11315801.0,Quarto em Copacabana que parece uma casa!,59061438,Suely,Unknown,Copacabana,-22.98224,-43.19336,Private room,170,3,4,24/04/2022,0.14,2,88,3,Unknown
4932,11316082.0,Quarto amplo e confortável em Copacabana,59061438,Suely,Unknown,Centro,-22.90567,-43.17252,Private room,200,5,1,25/02/2020,0.04,2,364,0,Unknown
4936,11434667.0,Luxury suite III Copacabana Posto 5,12666420,Roberto,Unknown,Copacabana,-22.97559,-43.18855,Private room,244,3,0,No_reviews,0.0,4,54,0,Unknown
4938,11696433.0,Comfy Room w/ Corcovado view in Ipanema.,62420003,João,Unknown,Ipanema,-22.98214,-43.20032,Private room,150,2,10,22/04/2022,0.13,2,346,1,Unknown
4940,11698244.0,Ipanema 2blks beach 1blk Metro (Room 1),30183079,Rafael,Unknown,Ipanema,-22.98336,-43.20388,Private room,155,2,134,09/04/2022,1.88,2,0,12,Unknown
4942,11317564.0,room/spacious suite in Botafogo,59187975,Vanna,Unknown,Botafogo,-22.94897,-43.19056,Private room,220,5,5,04/03/2022,0.09,1,354,1,Unknown
4943,11321974.0,JB502 - RIO DE JANEIRO - NICE BEDROOM - LAGOA,12909867,Giovanni,Unknown,Jardim Botânico,-22.96416,-43.22053,Private room,284,4,3,07/10/2019,0.04,38,174,0,Unknown
4945,11323577.0,SUÍTE DE CASAL EM CASA COM PISCINA E CHURRASQUEIRA,5992467,Clodoveu,Unknown,Jacarepaguá,-22.93451,-43.32737,Private room,200,1,0,No_reviews,0.0,2,365,0,Unknown
4947,11336033.0,Quinta59:HospedagensDeCharme Suíte Canarinho,2643038,Neusa,Unknown,Vila Valqueire,-22.87791,-43.36617,Private room,750,2,8,04/06/2021,0.11,4,240,0,Unknown
4956,11447734.0,Quarto Duplo GU,12918208,Valeria,Unknown,Todos os Santos,-22.893841,-43.284718,Private room,137,3,2,12/09/2016,0.03,3,80,0,Unknown
4965,11711978.0,Room For The Olimpic games,41001462,Suelen,Unknown,Barra da Tijuca,-23.01007,-43.43488,Private room,699,7,0,No_reviews,0.0,1,365,0,Unknown
4966,11858322.0,Quarto Individual n. 3 na Taquara - R.J.,48653734,Reinaldo Jacques,Unknown,Taquara,-22.92818,-43.37889,Private room,60,2,0,No_reviews,0.0,2,75,0,Unknown
4971,11453100.0,Aulas com Sensei Allan Franklin,31416490,Allan Franklin,Unknown,Tijuca,-22.9302,-43.24241,Private room,260,2,0,No_reviews,0.0,1,363,0,Unknown
4976,11861184.0,Quarto com banheiro privativo e ar condicionado,60528054,Valeria,Unknown,Vargem Pequena,-22.99334,-43.45313,Private room,200,30,0,No_reviews,0.0,2,0,0,Unknown
4982,11721158.0,"Room for couple near the Maracanã stadium in Rio de Janeiro, Tijuca neighborhood.",54674293,Luis Eduardo,Unknown,Maracanã,-22.91465,-43.22007,Private room,200,1,0,No_reviews,0.0,1,365,0,Unknown
4984,11868697.0,Master-suite close to the Olympic park,63274128,Joao,Unknown,Jacarepaguá,-22.96486,-43.38697,Private room,150,1,8,06/10/2019,0.11,1,72,0,Unknown
4985,11461084.0,Suíte melhor quadra praia Barra Tij,8423206,Marilia,Unknown,Barra da Tijuca,-23.01446,-43.309,Private room,200,1,15,16/01/2022,0.26,1,0,3,Unknown
4992,11731048.0,Casa Selvargem,62186788,Thiago,Unknown,Vargem Pequena,-22.98022,-43.47226,Private room,300,1,0,No_reviews,0.0,1,365,0,Unknown
4997,11477946.0,spot em são conrado,60402484,Marisa,Unknown,São Conrado,-22.99412,-43.25615,Private room,1704,3,0,No_reviews,0.0,1,365,0,Unknown
5007,11756750.0,Condominio clube-Caminhos da Barra,62395390,Vinicius,Unknown,Gardênia Azul,-22.95734,-43.351,Private room,220,7,0,No_reviews,0.0,1,0,0,Unknown
5011,11494026.0,Suite confortável com banheiro privativo.,17083312,Jacqueline,Unknown,Copacabana,-22.96543,-43.18487,Private room,350,7,20,25/02/2020,0.28,3,0,0,Unknown
5013,11770731.0,Village house in South zone - Flamengo,28356802,Mônica,Unknown,Flamengo,-22.92916,-43.17573,Private room,95,2,14,02/01/2022,0.2,1,354,1,Unknown
5022,11797344.0,APARTAMENTO DE LUXO CLUBE PONTAL -,56259668,Sabrina Franklin,Unknown,Vargem Grande,-22.97149,-43.49296,Private room,500,1,2,13/11/2019,0.05,11,357,0,Unknown
5027,11901401.0,Room in a pretty colonial house.,63481644,Me,Unknown,Tijuca,-22.91818,-43.22005,Private room,219,1,3,13/03/2017,0.04,3,324,0,Unknown
5032,11816853.0,A good option in Lagoa,18731128,Tino,Unknown,Lagoa,-22.96215,-43.2026,Private room,361,2,0,No_reviews,0.0,1,90,0,Unknown
5039,11820247.0,USD30 or $100 Best deal to stay in Rio de Janeiro!,62933995,Izilda,Unknown,Laranjeiras,-22.9382,-43.1807,Private room,2500,1,5,26/02/2020,0.07,6,364,0,Unknown
5041,11522012.0,Quarto espaçoso/ banheiro privativo,56737759,Wilson,Unknown,Recreio dos Bandeirantes,-23.01261,-43.45506,Private room,439,1,0,No_reviews,0.0,1,89,0,Unknown
5042,11905190.0,"Conforto, beleza e independência.",46102382,Susane,Unknown,Leblon,-22.98266,-43.21967,Private room,500,7,0,No_reviews,0.0,1,365,0,Unknown
5045,11825042.0,Double bed in Rio,55248222,Filipi E Jessica,Unknown,Santa Teresa,-22.91792,-43.17922,Private room,68,2,48,14/06/2022,0.64,5,295,19,Unknown
5051,11835985.0,Room for the Paralympics (right in front!),13635927,Irina,Unknown,Barra da Tijuca,-22.97406,-43.39419,Private room,2323,1,0,No_reviews,0.0,1,0,0,Unknown
5064,11925002.0,Comfort in Barra - Pedra da Gávea,2695351,Lucia,Unknown,Barra da Tijuca,-23.00813,-43.29418,Private room,160,3,2,07/10/2019,0.03,1,306,0,Unknown
5067,11538875.0,Rock in Rio casarão no Camorim perto park olimpic,50893268,Adriana,Unknown,Jacarepaguá,-22.96609,-43.40468,Private room,200,4,3,05/10/2019,0.04,11,361,0,Unknown
5075,11928722.0,Beautiful  Room straight into the Water,28828617,Guilherme,Unknown,Barra da Tijuca,-23.01088,-43.29702,Private room,173,2,27,25/04/2022,0.82,2,309,20,Unknown
5080,11942871.0,Quarto próximo ao park olimpíco mulher ou casal,63761642,Paulo Junior,Unknown,Jacarepaguá,-22.95229,-43.37618,Private room,85,2,1,16/08/2016,0.01,2,0,0,Unknown
5081,11943386.0,Solar do Cosme Small single room,13379988,Marcia,Unknown,Cosme Velho,-22.94415,-43.20076,Private room,320,2,0,No_reviews,0.0,5,90,0,Unknown
5082,12261306.0,Quarto grande em Ipanema,65975604,Anileda,Unknown,Ipanema,-22.98117,-43.2002,Private room,250,1,15,02/01/2022,0.21,4,365,1,Unknown
5086,12083466.0,Full apartament at Rio,2225915,Mariana,Unknown,Botafogo,-22.94053,-43.18293,Private room,250,2,1,01/05/2017,0.02,1,141,0,Unknown
5088,12083570.0,Suíte ampla e tranquila no Flamengo,64757298,Rosário,Unknown,Flamengo,-22.94302,-43.17279,Private room,290,2,15,27/03/2022,0.21,2,359,1,Unknown
5096,12084149.0,Bedroom in a apartment Copacabana Season,24111353,Anna,Unknown,Copacabana,-22.98257,-43.19331,Private room,100,2,0,No_reviews,0.0,1,70,0,Unknown
5101,12273547.0,Acomodação confortável no Maracanã,65945916,Gysele,Unknown,Maracanã,-22.91562,-43.22876,Private room,300,3,0,No_reviews,0.0,1,365,0,Unknown
5105,11964856.0,FLAMENGO RIO DE JANEIRO FAMILIAR,51221209,Marcus,Unknown,Flamengo,-22.93815,-43.17537,Private room,516,1,0,No_reviews,0.0,2,365,0,Unknown
5108,12087429.0,"QUARTINHO mosquito FREE: TV e Frigo, pertinho PUC",64207630,Mariana,Unknown,Gávea,-22.97764,-43.23225,Private room,120,5,16,19/02/2022,0.22,4,354,2,Unknown
5110,12284441.0,"copacabana,segunda quadra da praia.",66197553,Elizabeth,Unknown,Copacabana,-22.96442,-43.17972,Private room,300,1,0,No_reviews,0.0,2,365,0,Unknown
5113,12088301.0,Rent All Apartament (100m²) netx to BRT station,64790803,Kayanh,Unknown,Praça Seca,-22.89514,-43.34846,Private room,150,2,1,19/08/2016,0.01,1,361,0,Unknown
5116,12290090.0,Alugo suíte prx Parque Olimpico e Rio Centro,65925985,Israel,Unknown,Jacarepaguá,-22.96719,-43.39154,Private room,400,1,10,10/11/2019,0.14,2,357,0,Unknown
5120,12090329.0,Quarto Casal com Suite,64804527,Ana,Unknown,Jardim Botânico,-22.96194,-43.21666,Private room,170,3,2,25/02/2020,0.03,1,360,0,Unknown
5124,12090427.0,Melhor localização de Copacabana! ❤️,16050739,Adriana,Unknown,Copacabana,-22.96904,-43.18447,Private room,583,2,3,03/01/2020,0.04,1,293,0,Unknown
5125,12306284.0,Quarto com beliche em Copacabana,66357295,Mariza,Unknown,Copacabana,-22.97996,-43.19282,Private room,330,2,9,02/01/2022,0.13,2,365,1,Unknown
5144,12095739.0,"QUARTO mosquito FREE: mata preservada, perto PUC",64207630,Mariana,Unknown,Gávea,-22.97675,-43.23254,Private room,70,5,12,05/01/2022,0.17,4,354,1,Unknown
5145,12100846.0,Apartamento em Santa Teresa rj,5006415,Nilcéa,Unknown,Laranjeiras,-22.92816,-43.19231,Private room,20000,1,0,No_reviews,0.0,3,365,0,Unknown
5146,12101788.0,Flat em Copacabana (Leme),56484944,Patricia,Unknown,Copacabana,-22.96069,-43.17617,Private room,165,2,68,17/06/2022,0.98,2,105,8,Unknown
5158,12104306.0,Room near olympic park.,64902298,Miguel,Unknown,Jacarepaguá,-22.97131,-43.38655,Private room,1291,1,0,No_reviews,0.0,1,363,0,Unknown
5160,12005891.0,SUÍTE na Gávea: privacidade com brisa da natureza!,64207630,Mariana,Unknown,Gávea,-22.97735,-43.23209,Private room,175,5,9,30/04/2022,0.12,4,354,4,Unknown
5167,12336645.0,"Q/pequeno C/banho exclusiv.vent,led,cômoda g,r",64412606,Maria De Fátima Soares,Unknown,Flamengo,-22.93566,-43.17858,Private room,70,1,33,02/05/2022,0.46,3,315,13,Unknown
5169,12107453.0,Alugo 2 quartos para Olimpiadas,64922906,Gilmar,Unknown,Jardim Sulacap,-22.88799,-43.393,Private room,515,7,0,No_reviews,0.0,1,180,0,Unknown
5170,12007665.0,Quarto Confortável + Garagem - Casa de Família,64111773,Claudio,Unknown,Méier,-22.8938,-43.2765,Private room,181,1,2,15/08/2016,0.03,2,364,0,Unknown
5180,12112799.0,IPANEMA LUXURY PENTHOUSE WITH MAID!,4428126,Cesar,Unknown,Ipanema,-22.98035,-43.20287,Private room,568,1,24,27/04/2022,0.33,4,34,1,Unknown
5182,12113165.0,"Leblon , suíte aconchegante",60267323,Katia,Unknown,Leblon,-22.98431,-43.23086,Private room,350,5,0,No_reviews,0.0,3,81,0,Unknown
5183,12114720.0,Suite at Rio Comprido,63954449,Jorge,Unknown,Rio Comprido,-22.92366,-43.20729,Private room,51,7,1,27/02/2020,0.04,6,365,0,Unknown
5193,12010123.0,Rest and privacy in Ipanema,63071249,Dominique,Unknown,Ipanema,-22.9836,-43.19547,Private room,170,2,3,15/09/2016,0.04,3,0,0,Unknown
5203,12135808.0,Pq Olímpico 10km,15638717,Jéssica,Unknown,Recreio dos Bandeirantes,-23.0213,-43.45377,Private room,600,7,0,No_reviews,0.0,1,365,0,Unknown
5207,12017106.0,Quarto em Apartamento Condominio,61163071,Diogo,Unknown,Barra da Tijuca,-23.00889,-43.43118,Private room,1136,3,0,No_reviews,0.0,4,365,0,Unknown
5208,12017320.0,Quarto em Casa em Vargem Grande,61163071,Diogo,Unknown,Vargem Pequena,-22.98401,-43.45559,Private room,1392,3,0,No_reviews,0.0,4,365,0,Unknown
5211,12020788.0,Welcome to Rio!!!,20358911,Fernanda,Unknown,Recreio dos Bandeirantes,-23.01822,-43.48263,Private room,434,3,1,17/08/2016,0.01,1,365,0,Unknown
5212,12135931.0,Confortable Room near Golf,65139932,Gloria,Unknown,Recreio dos Bandeirantes,-23.02466,-43.4644,Private room,774,15,1,22/08/2016,0.01,1,365,0,Unknown
5213,12136742.0,Hotel Boutique Casanova Residence - 6 suites,233554,Felipe,Unknown,Barra da Tijuca,-23.00496,-43.309,Private room,2600,1,2,17/10/2017,0.03,2,359,0,Unknown
5215,12360064.0,Ipanema!!/ O MELHOR QUARTO CASAL,66452600,Paula,Unknown,Ipanema,-22.98538,-43.21258,Private room,250,7,0,No_reviews,0.0,3,350,0,Unknown
5231,12035223.0,"Calm, Fresh and Cool, Big bedroom near Lagoon! Rio",10994189,Lais,Unknown,Humaitá,-22.95633,-43.20273,Private room,414,1,14,23/12/2017,0.2,1,362,0,Unknown
5236,12038378.0,Barra da Tijuca - 3 Rooms for Rent,64441280,Mauricio,Unknown,Barra da Tijuca,-23.00928,-43.31732,Private room,400,1,0,No_reviews,0.0,1,356,0,Unknown
5241,12041294.0,Tranquilidade e descanso em Ipanema,63071249,Dominique,Unknown,Ipanema,-22.98482,-43.19512,Private room,160,2,1,29/03/2016,0.01,3,0,0,Unknown
5246,12155784.0,Quarto Amplo Casal,65274643,Rui Augusto,Unknown,Botafogo,-22.95742,-43.18206,Private room,129,2,0,No_reviews,0.0,1,179,0,Unknown
5252,12171733.0,Excelente Quarto no melhor lugar de CG,52445894,Cristiano,Unknown,Inhoaíba,-22.91177,-43.58443,Private room,50,1,0,No_reviews,0.0,1,363,0,Unknown
5253,12172795.0,IPANEMA MAIS,2020642,Frederico,Unknown,Ipanema,-22.98306,-43.20629,Private room,1500,1,2,07/10/2019,0.05,3,1,0,Unknown
5256,12175432.0,Nice Place in Rio,65414376,Bruna,Unknown,Tijuca,-22.91835,-43.21561,Private room,86,1,0,No_reviews,0.0,1,364,0,Unknown
5257,12377579.0,"Mirante de Santa- ""da janela vê-se o Corcovado...""",66892805,Bruno E Jois,Unknown,Santa Teresa,-22.93575,-43.2032,Private room,300,2,1,09/02/2019,0.02,1,364,0,Unknown
5264,12184034.0,DOUBLE ROOM MARACANÃ RIO DE JANEIRO,65470341,Bernard,Unknown,Maracanã,-22.91105,-43.21754,Private room,774,5,0,No_reviews,0.0,1,365,0,Unknown
5271,12189359.0,Apartamento próximo ao Maracanã,65513522,Amanda,Unknown,Maracanã,-22.91552,-43.22913,Private room,150,5,0,No_reviews,0.0,1,365,0,Unknown
5277,12203646.0,**Suites W - RioCentro,26748682,Rose Kaneko,Unknown,Jacarepaguá,-22.96798,-43.41364,Private room,293,1,9,10/10/2021,0.14,16,346,3,Unknown
5278,12207795.0,Room with Wifi in Rio de Janeiro,65650397,Livia,Unknown,Engenho de Dentro,-22.89447,-43.28781,Private room,700,1,9,06/10/2019,0.13,1,358,0,Unknown
5293,12584548.0,"1 bedroom in Copacabana/Leme, a 5-minute walk from the subway station",62765449,Elisabeth,Unknown,Leme,-22.96419,-43.17342,Private room,163,5,0,No_reviews,0.0,1,364,0,Unknown
5296,12587112.0,"Quarto,claro arejado WiFi TV",67505076,Marco,Unknown,Centro,-22.91432,-43.18652,Private room,230,1,1,25/08/2016,0.01,1,365,0,Unknown
5304,12410496.0,Copacabana - Rio de Janeiro,67117467,Ricardo,Unknown,Copacabana,-22.97236,-43.18799,Private room,258,5,2,02/01/2018,0.03,2,0,0,Unknown
5308,12600775.0,Quarto p/ até 4 pessoas,68378114,Maria Catarina,Unknown,Santa Teresa,-22.91601,-43.18646,Private room,600,3,0,No_reviews,0.0,3,365,0,Unknown
5309,12224550.0,Aconchegante Quarto de Casal para D,58858477,Andrea,Unknown,Engenho de Dentro,-22.9084,-43.3006,Private room,750,3,0,No_reviews,0.0,1,365,0,Unknown
5314,12226931.0,Camas beliche / bunk beds  - Quarto Privado-Casa,62933995,Izilda,Unknown,Laranjeiras,-22.93908,-43.18206,Private room,1000,1,3,06/10/2019,0.04,6,361,0,Unknown
5317,12604456.0,Apartamento Resort,68405451,Clode,Unknown,Freguesia (Jacarepaguá),-22.9338,-43.33366,Private room,380,1,0,No_reviews,0.0,1,89,0,Unknown
5319,12606780.0,"Conforto na Tijuca, proximo ao Metro",67255129,Maria Graciosa,Unknown,Tijuca,-22.93059,-43.23491,Private room,75,1,175,18/06/2022,2.46,2,115,47,Unknown
5322,12234922.0,"Room in apartment with beautiful view, in Botafogo",13582985,Ida,Unknown,Botafogo,-22.95191,-43.17591,Private room,150,2,76,31/03/2020,1.03,1,76,0,Unknown
5328,12247622.0,Alugo quarto Parque Olimpico/Rio Centro Eventos,65925985,Israel,Unknown,Jacarepaguá,-22.96698,-43.39114,Private room,250,1,5,07/11/2021,0.07,2,356,1,Unknown
5329,12248031.0,Quarto no Leblon a 300 m da praia,14608337,Ricardo,Unknown,Leblon,-22.98305,-43.22268,Private room,568,1,0,No_reviews,0.0,1,365,0,Unknown
5334,12856167.0,Cosy room in a cool apt in Ipanema,5504918,Claudia,Unknown,Ipanema,-22.98172,-43.20455,Private room,400,4,3,02/01/2022,0.06,2,358,1,Unknown
5335,12857848.0,Superior Suite - Villa Alexandrino,37702771,Alexis,Unknown,Santa Teresa,-22.93203,-43.19652,Private room,400,2,8,01/03/2022,0.15,3,307,2,Unknown
5337,12865404.0,Praticidade e elegância entre Copacabana e Lagoa,11732240,Tery,Unknown,Ipanema,-22.9781,-43.19723,Private room,214,2,5,19/04/2022,0.07,2,154,1,Unknown
5340,12871829.0,Quarto Duplo com cama de casal,34140843,Maria Teresa,Unknown,Santa Teresa,-22.92525,-43.18939,Private room,200,2,5,12/07/2021,0.07,3,261,1,Unknown
5348,12628229.0,Best Place in Barra and Recreation Full,65940088,Anamaria,Unknown,Barra da Tijuca,-23.00651,-43.32023,Private room,247,1,11,03/03/2022,0.16,3,354,1,Unknown
5354,12647682.0,Confortável quarto em Copacabana!,21416036,Ceci,Unknown,Copacabana,-22.96406,-43.176273,Private room,99,1,20,24/04/2022,0.28,3,350,7,Unknown
5355,12649929.0,Room in the Best Location of Barra with leisure,65940088,Anamaria,Unknown,Barra da Tijuca,-23.00554,-43.32231,Private room,197,1,32,02/03/2022,0.45,3,353,2,Unknown
5356,12652672.0,Prime section of Barra with full leisure,65940088,Anamaria,Unknown,Barra da Tijuca,-23.00434,-43.32188,Private room,149,1,67,06/06/2022,0.94,3,343,12,Unknown
5357,12652699.0,Suite for the Olympics.,67891760,Safira,Unknown,Jacarepaguá,-22.97068,-43.35689,Private room,300,1,10,01/03/2022,0.14,3,357,4,Unknown
5366,12688929.0,Leme - Copacabana 2,61576287,Anne,Unknown,Leme,-22.96232,-43.1726,Private room,434,4,2,14/08/2016,0.03,2,365,0,Unknown
5370,12693017.0,Pça da Bandeira/Tijuca/Maracanã,68984448,Claudio,Unknown,Praça da Bandeira,-22.91389,-43.21055,Private room,150,1,0,No_reviews,0.0,1,365,0,Unknown
5376,12881587.0,room with private bath in a condominium house,70175146,Gelson,Unknown,Barra da Tijuca,-23.002,-43.41997,Private room,982,15,0,No_reviews,0.0,3,83,0,Unknown
5377,12464790.0,Room with private bathroom,63954449,Jorge,Unknown,Rio Comprido,-22.92232,-43.20723,Private room,60,7,1,22/03/2020,0.04,6,365,0,Unknown
5382,12884414.0,"large room, with private bath, TV, aircond, Wi Fi",70175146,Gelson,Unknown,Barra da Tijuca,-23.00352,-43.41972,Private room,980,15,0,No_reviews,0.0,3,83,0,Unknown
5395,12707963.0,"Suite com hidro, tv, ar e wifi 5 min do Cristo",128701805,Mario,Unknown,Santa Teresa,-22.93564,-43.19773,Private room,141,1,380,12/06/2022,5.87,1,157,129,Unknown
5408,12722802.0,room 2 alto Jardim Botânico,59932330,Peter,Unknown,Jardim Botânico,-22.96322,-43.22816,Private room,80,2,30,03/06/2022,0.42,2,355,3,Unknown
5411,12725715.0,Apartamento próximo ao rock in Rio,69193389,Marcelo,Unknown,Pechincha,-22.92676,-43.35202,Private room,400,1,0,No_reviews,0.0,1,89,0,Unknown
5414,12509275.0,Quarto amplo e Ventilado,53918534,Quiá,Unknown,Laranjeiras,-22.936,-43.19063,Private room,181,1,18,25/02/2020,0.25,6,365,0,Unknown
5423,12904725.0,Large and airy room,53918534,Quiá,Unknown,Laranjeiras,-22.93532,-43.19044,Private room,192,1,5,30/06/2019,0.07,6,364,0,Unknown
5426,12521420.0,Apart Hotel Cond. Verano Stay,67821179,Robinson,Unknown,Jacarepaguá,-22.96973,-43.38692,Private room,457,3,0,No_reviews,0.0,1,87,0,Unknown
5428,12911597.0,Independent Suite by the Pool with a Terras,22579735,Renata,Unknown,Santa Teresa,-22.93697,-43.1989,Private room,399,1,23,04/02/2022,0.51,7,176,4,Unknown
5434,12911693.0,Quarto para olimpíadas,59163634,Daniele,Unknown,Jacarepaguá,-22.97214,-43.3961,Private room,500,20,0,No_reviews,0.0,1,365,0,Unknown
5440,12532344.0,Room for 2 in Barra Olympics,67891760,Safira,Unknown,Jacarepaguá,-22.97077,-43.35851,Private room,300,1,12,02/03/2022,0.17,3,358,2,Unknown
5447,12544942.0,"SUITE proximo a  PRAIA
Shoppings,Pista  CAMINHADAS",67978042,Michaela,Unknown,Barra da Tijuca,-23.00504,-43.34196,Private room,150,2,46,19/10/2018,0.64,2,0,0,Unknown
5457,12972158.0,Quartos em casa em Jacarepaguá.,69057909,Luiz,Unknown,Anil,-22.94874,-43.33604,Private room,290,7,0,No_reviews,0.0,2,364,0,Unknown
5461,12916717.0,Best suíte - Jardim Botânico,69874245,Claudia,Unknown,Lagoa,-22.9633,-43.21305,Private room,620,1,0,No_reviews,0.0,1,89,0,Unknown
5465,12975421.0,☺︎ Cozy En Suite ♨︎ Private Room ☞ Superb Location,67850207,Tupiniquim Hostel,Unknown,Botafogo,-22.95465,-43.18654,Private room,200,1,2,23/12/2020,0.1,12,165,0,Unknown
5473,12979255.0,"Room with double bed, air conditioning",71452570,Elenize,Unknown,Gávea,-22.97502,-43.22772,Private room,361,3,7,04/01/2019,0.1,1,88,0,Unknown
5474,12924889.0,Olimpic Games - 3rooms - double bed,70923276,Ronaldo,Unknown,Campinho,-22.88652,-43.34276,Private room,160,1,0,No_reviews,0.0,2,365,0,Unknown
5478,12980269.0,Suite King Size Paradiso,5014163,Anderson,Unknown,Barra da Tijuca,-23.00477,-43.34144,Private room,219,2,0,No_reviews,0.0,2,0,0,Unknown
5483,12926371.0,Quarto privativo para as Olimpíadas,70923276,Ronaldo,Unknown,Campinho,-22.88525,-43.34259,Private room,150,1,0,No_reviews,0.0,2,89,0,Unknown
5488,12812443.0,Quarto Econômic Privado 2 Camas Solteiro-Riocentro,26748682,Rose Kaneko,Unknown,Curicica,-22.94854,-43.38309,Private room,169,1,1,29/11/2018,0.02,16,364,0,Unknown
5495,12990451.0,ROOM IN A WONDERFULL APT DECO VINTAGE,2902256,Guy,Unknown,Leme,-22.96211,-43.17059,Private room,434,5,1,03/01/2019,0.02,2,81,0,Unknown
5502,12932794.0,bom quarto na Tijuca-Rio de Janeiro,71011156,Natercia,Unknown,Tijuca,-22.9198,-43.22703,Private room,100,3,0,No_reviews,0.0,1,363,0,Unknown
